year,ssp,gmst,gsic_med,gsic_lo,gsic_hi
2072,SSP1-1.9,1.6424366806492299,4.874551535002693,4.3758180748405024,5.708989478389686
2073,SSP1-1.9,1.638400336371363,4.9259717841543065,4.421782365904288,5.773288562988059
2074,SSP1-1.9,1.6367324169303543,4.975005609747002,4.464943886835149,5.836504627219332
2075,SSP1-1.9,1.6270900225359695,5.024603136239339,4.507764769759755,5.89889898422794
2076,SSP1-1.9,1.6225802492356287,5.076137815329492,4.551812726846917,5.956437487350917
2077,SSP1-1.9,1.6150859660770165,5.1215586331649146,4.5946817205774675,6.012976361069801
2078,SSP1-1.9,1.6147927157682065,5.165256658863303,4.635889264258886,6.074096673814486
2079,SSP1-1.9,1.6061614750222835,5.213132108717925,4.6779008405670295,6.138793071247812
2080,SSP1-1.9,1.6073332020730773,5.261772035678246,4.718578912781808,6.198016768395739
2081,SSP1-1.9,1.6071133056726414,5.307063547924915,4.758835919520509,6.254445368832327
2082,SSP1-1.9,1.6095839376405927,5.3517514609388055,4.798724324238332,6.312471320267978
2083,SSP1-1.9,1.6026900363307321,5.397509347398903,4.838338115832499,6.366087809485614
2084,SSP1-1.9,1.5972126600444967,5.443184043267478,4.8760067815030546,6.4201356366002305
2085,SSP1-1.9,1.5916079416022293,5.48551439820822,4.912232675179232,6.473810114373781
2086,SSP1-1.9,1.5833405361759059,5.528151176939638,4.94956196910917,6.526583985389272
2087,SSP1-1.9,1.5737302345346529,5.571786194959905,4.984405043966452,6.582275341602222
2088,SSP1-1.9,1.571545554382111,5.615793789460319,5.017737466442733,6.6365862122581625
2089,SSP1-1.9,1.5643946576622794,5.6578183233200505,5.050547809628666,6.681688929414105
2090,SSP1-1.9,1.5638878735292459,5.699770847596581,5.087853794009682,6.729492499675051
2091,SSP1-1.9,1.559233060866775,5.741687130845152,5.122782535867946,6.7785047459679415
2092,SSP1-1.9,1.5557016372675863,5.7797302037428135,5.155881836303729,6.826814126258273
2093,SSP1-1.9,1.5587810768926975,5.818260506000799,5.187606811091025,6.878174423540581
2094,SSP1-1.9,1.560095720715655,5.857094925293271,5.2143283570364005,6.928307108571161
2095,SSP1-1.9,1.5549491475697357,5.891585497107435,5.249541532556527,6.978103979202894
2096,SSP1-1.9,1.549328917003894,5.92816068999001,5.285081976889493,7.0304372477346835
2097,SSP1-1.9,1.5402437310995927,5.963387492945435,5.316330707816376,7.071775143928471
2098,SSP1-1.9,1.5274963536549666,6.0005573180678216,5.343685889467109,7.118905353787322
2099,SSP1-1.9,1.521348858995617,6.035566840695754,5.370146861177449,7.165747288206542
2100,SSP1-1.9,1.5144573231754797,6.068039532538257,5.402116947639131,7.211960425422823
2101,SSP1-1.9,1.5145707774684303,6.09853529522324,5.431091710064766,7.256874321057658
2102,SSP1-1.9,1.51470647861061,6.130516088818705,5.461374029850175,7.302929409113915
2103,SSP1-1.9,1.5129007036121493,6.160404336897436,5.491336802006548,7.348250542594849
2104,SSP1-1.9,1.5139945734482327,6.194152594215997,5.516984486329794,7.392868796210162
2105,SSP1-1.9,1.501326557617698,6.228624199325451,5.540475740268048,7.435706874527251
2106,SSP1-1.9,1.4914005219302129,6.263762523195647,5.566294674425186,7.46939972332891
2107,SSP1-1.9,1.479303362153687,6.2930199598093886,5.590897811472808,7.511740762320654
2108,SSP1-1.9,1.4746400117946785,6.325169833884438,5.613883180020877,7.555139984458687
2109,SSP1-1.9,1.46595269179526,6.350250076179979,5.636463698932098,7.589165610672118
2110,SSP1-1.9,1.461097184808628,6.374409562900055,5.6595426113076135,7.61893291586589
2111,SSP1-1.9,1.4561260868753232,6.402725129745249,5.681185413263464,7.655545927001016
2112,SSP1-1.9,1.4556751644816746,6.430711900151288,5.703561712668051,7.699005206471685
2113,SSP1-1.9,1.4530629598373677,6.465307043834942,5.725892086986669,7.738612593945852
2114,SSP1-1.9,1.4543745664663013,6.49301177015546,5.749791369047868,7.782508500491231
2115,SSP1-1.9,1.4508393965748942,6.521386078188208,5.770944551110582,7.826016087966152
2116,SSP1-1.9,1.4430509995035274,6.547515311349314,5.795897230133318,7.868678528388475
2117,SSP1-1.9,1.4344537645613564,6.574982435807246,5.819052181810279,7.901717309183194
2118,SSP1-1.9,1.4200538755050376,6.600214305139266,5.839333132102113,7.931975590235308
2119,SSP1-1.9,1.412847330596086,6.626789653420161,5.858440520206564,7.961171475401272
2120,SSP1-1.9,1.409097015088435,6.654118320722407,5.872663576792089,7.989466944926428
2121,SSP1-1.9,1.399204143450578,6.679458420998028,5.890907523818846,8.017282650920034
2122,SSP1-1.9,1.4018280066615187,6.707966200849344,5.909581369416596,8.047149839546181
2123,SSP1-1.9,1.402174858584726,6.729184583735984,5.927829875178823,8.09126527614913
2124,SSP1-1.9,1.3996889270078825,6.750076102787791,5.946454364766948,8.135246505116442
2125,SSP1-1.9,1.3923212465295098,6.773864954159056,5.964583565230297,8.170651399710636
2126,SSP1-1.9,1.3831882225188792,6.797350460414021,5.979818186943705,8.206374653177301
2127,SSP1-1.9,1.374943500939653,6.8225302269749175,5.994567367225259,8.247868276661968
2128,SSP1-1.9,1.3684933242329542,6.843321752258685,6.008854581295451,8.288591336124425
2129,SSP1-1.9,1.3629585510792281,6.8662306370087425,6.022886684916203,8.328666555854022
2130,SSP1-1.9,1.347593962408403,6.88840363334951,6.033698784355535,8.368366118167515
2131,SSP1-1.9,1.345473121954144,6.910687188294531,6.049380693143353,8.400265770678786
2132,SSP1-1.9,1.3508989721441411,6.934612618399729,6.060364878179328,8.431311215805964
2133,SSP1-1.9,1.3536785640423357,6.95781481739063,6.070525944585337,8.462322764528126
2134,SSP1-1.9,1.3572462058670034,6.980835089097177,6.087743327866074,8.493080966065637
2135,SSP1-1.9,1.3494034717768555,7.003554585605167,6.098972398523873,8.526186935587933
2136,SSP1-1.9,1.3418836787954478,7.02415195705033,6.11048014297592,8.561912616438233
2137,SSP1-1.9,1.3309069499766244,7.0434857593948035,6.123735505946748,8.597222310899399
2138,SSP1-1.9,1.32035982644953,7.060710420130577,6.136128381315748,8.629146334858707
2139,SSP1-1.9,1.3175083402761116,7.082220418778821,6.148102092180049,8.656721243322165
2140,SSP1-1.9,1.309675146353883,7.099378561375492,6.160068799148451,8.683707168033123
2141,SSP1-1.9,1.3023661081190636,7.118968475840582,6.173283600088961,8.710358043408796
2142,SSP1-1.9,1.294302943037858,7.136836946861395,6.189189469707923,8.73602868282787
2143,SSP1-1.9,1.297352254874457,7.1572840209712885,6.204747277328367,8.760446061195594
2144,SSP1-1.9,1.2965370743948805,7.1742144409488,6.220387445019879,8.781427201750713
2145,SSP1-1.9,1.2917343682985398,7.190413835769144,6.236044188003877,8.804509689471558
2146,SSP1-1.9,1.286800760739525,7.208320559376608,6.251041293051182,8.827609043992247
2147,SSP1-1.9,1.282376182271498,7.227604508819203,6.255874679707773,8.850336805107014
2148,SSP1-1.9,1.2789499416006067,7.243816310149278,6.260906816203762,8.872691945719668
2149,SSP1-1.9,1.270415641391991,7.259992697430159,6.273447572261582,8.894390972609823
2150,SSP1-1.9,1.2651221718940386,7.277205740764726,6.276817888646896,8.914093932054607
2151,SSP1-1.9,1.2625766642678329,7.294058854877114,6.28026449980321,8.934775640928763
2152,SSP1-1.9,1.25685200509557,7.307015053769566,6.286110098890157,8.951778813922298
2153,SSP1-1.9,1.2533265212010762,7.3238195280720895,6.295077268503779,8.976673497450212
2154,SSP1-1.9,1.2585932380471019,7.34125391999633,6.3042036793652105,8.998447437628123
2155,SSP1-1.9,1.263711098735734,7.3536830414271,6.310591384368225,9.019427994311188
2156,SSP1-1.9,1.2620175283575665,7.367754111467624,6.3192237083790985,9.040173035328953
2157,SSP1-1.9,1.2616700751392418,7.3807405552002505,6.328191238857246,9.060762225207924
2158,SSP1-1.9,1.2575016091779578,7.396532977538239,6.337157576328867,9.08127993840952
2159,SSP1-1.9,1.2503553825093625,7.40913547784932,6.346273445075191,9.101490041784325
2160,SSP1-1.9,1.2469517407954491,7.423549727634047,6.353491338391863,9.121210621408473
2161,SSP1-1.9,1.2421597393059722,7.439610505769902,6.361022348528673,9.14797003513469
2162,SSP1-1.9,1.2320694810134112,7.4545871508136425,6.371946541722988,9.17592948751057
2163,SSP1-1.9,1.2355520733424845,7.46774912460756,6.379649809775986,9.203407789965446
2164,SSP1-1.9,1.2386230340651365,7.484851135015227,6.387711128222804,9.230932497782728
2165,SSP1-1.9,1.2408819123416233,7.500742066891723,6.393441690600907,9.25599870369981
2166,SSP1-1.9,1.2463424460467183,7.515440666172466,6.399395260229576,9.285114900208088
2167,SSP1-1.9,1.2489318460532526,7.52792732981882,6.404555857379228,9.314395432463243
2168,SSP1-1.9,1.2417710454589994,7.542506553522125,6.4101884293587545,9.342835993484517
2169,SSP1-1.9,1.2348042368828347,7.555508452069105,6.416375138729888,9.369270268683502
2170,SSP1-1.9,1.2245777810974656,7.570568685597842,6.424281901875858,9.3979028276776
2171,SSP1-1.9,1.2246423191834,7.585051173916275,6.427569916732147,9.42078082705779
2172,SSP1-1.9,1.2177921615864582,7.598273140191826,6.432982103121657,9.43138458334152
2173,SSP1-1.9,1.2198663227578133,7.60834350856358,6.439750087656913,9.461540389849667
2174,SSP1-1.9,1.2212204638043596,7.622713956577602,6.446945834481002,9.49271259967431
2175,SSP1-1.9,1.221684364661486,7.635395774274386,6.454196588147983,9.514939250560623
2176,SSP1-1.9,1.2326380903751977,7.646272769847059,6.464476571212294,9.537015940715959
2177,SSP1-1.9,1.231161072383335,7.656781732088987,6.475662722543103,9.563991349810774
2178,SSP1-1.9,1.2303636812182828,7.67244917821586,6.485938168780881,9.592311494414622
2179,SSP1-1.9,1.2292258788184431,7.688951465395389,6.496175482466793,9.620543624999321
2180,SSP1-1.9,1.2216206468736723,7.700293617527041,6.504238069397043,9.648674957861791
2181,SSP1-1.9,1.2204436849909097,7.709550285878174,6.511233551738036,9.681077228625606
2182,SSP1-1.9,1.2139112410750772,7.717653944599498,6.518232040798285,9.714469408528753
2183,SSP1-1.9,1.2074172280712905,7.7306130855551505,6.524890297842526,9.737563684717319
2184,SSP1-1.9,1.2138157330599257,7.746555311732551,6.5312152925159195,9.758174866539385
2185,SSP1-1.9,1.213555612716038,7.759837536442303,6.538081219043619,9.778517676929255
2186,SSP1-1.9,1.214393587228013,7.7723782761860996,6.545077079352968,9.798157762525028
2187,SSP1-1.9,1.2152341076327067,7.786518460337049,6.548466207748412,9.826959018286537
2188,SSP1-1.9,1.2220474989521184,7.799627344363695,6.555020222409563,9.855702228764367
2189,SSP1-1.9,1.2222449046507964,7.814044744570708,6.564143879658885,9.88456622773582
2190,SSP1-1.9,1.2260308608163566,7.828680334881175,6.573706121869202,9.913227685749696
2191,SSP1-1.9,1.2244396024817776,7.842998633700694,6.582520640011208,9.937128246081391
2192,SSP1-1.9,1.2218992365675643,7.856964727600477,6.590497086601666,9.952658177738659
2193,SSP1-1.9,1.2155443270988167,7.870845789833194,6.598363064797667,9.979057694946848
2194,SSP1-1.9,1.2211369963246093,7.884253201231095,6.605876345551904,10.008799366384649
2195,SSP1-1.9,1.2240916986608512,7.898948980843021,6.613807186562507,10.029242973208646
2196,SSP1-1.9,1.2225486683056161,7.9162348004486915,6.62197668218065,10.062140962778292
2197,SSP1-1.9,1.224234327298471,7.933284965341926,6.630093044644421,10.094841470125663
2198,SSP1-1.9,1.2303449229948167,7.950210299639167,6.638362254939493,10.12022716377705
2199,SSP1-1.9,1.2347983383429626,7.967358656701595,6.647060391566932,10.145054681517388
2200,SSP1-1.9,1.2428989816386697,7.98063548272701,6.656112596830523,10.166535025808926
2201,SSP1-1.9,1.2474723943984003,7.993410967592508,6.664525912475772,10.18585867715581
2202,SSP1-1.9,1.2434527178150414,8.007543921693117,6.672791141907825,10.212489000970232
2203,SSP1-1.9,1.2416988034329344,8.021769950705876,6.680999786742553,10.239606627239874
2204,SSP1-1.9,1.240464207913932,8.036317933254345,6.691436765271422,10.266515285538759
2205,SSP1-1.9,1.237300395607843,8.050781639454307,6.701834821993185,10.293598074498354
2206,SSP1-1.9,1.232537488590112,8.06401982323375,6.709744676884922,10.320498530782588
2207,SSP1-1.9,1.2282073760132552,8.07902223189505,6.716977929724124,10.346358152895338
2208,SSP1-1.9,1.2308769597466094,8.092895425158957,6.7249957361489425,10.373539908877287
2209,SSP1-1.9,1.233027348699113,8.106814110650285,6.734200092797733,10.400074432527795
2210,SSP1-1.9,1.2385245495720953,8.120824250318577,6.743546341026995,10.426567879729904
2211,SSP1-1.9,1.243833044097472,8.135088877430388,6.753333063929231,10.453200205404507
2212,SSP1-1.9,1.2437314167774347,8.149592774591003,6.763521275340779,10.479807167690998
2213,SSP1-1.9,1.2469760360583015,8.163349209834648,6.773702244631538,10.501762045790459
2214,SSP1-1.9,1.2450176324592026,8.178297779731478,6.784335887082467,10.522834586210136
2215,SSP1-1.9,1.2452125250135246,8.194062146870614,6.7963231853314765,10.543789384094362
2216,SSP1-1.9,1.2446176805621756,8.20761485600054,6.80808827580025,10.56840505267143
2217,SSP1-1.9,1.2378650125115158,8.222021658957885,6.817953771182349,10.592930290442231
2218,SSP1-1.9,1.2379782864944913,8.236918013932478,6.827395528247513,10.617133553840484
2219,SSP1-1.9,1.236076868104041,8.250102254670132,6.836853193846073,10.641276947798904
2220,SSP1-1.9,1.2379941005272588,8.26500144644108,6.845652782173462,10.665284559651694
2221,SSP1-1.9,1.239725177616985,8.279641020450631,6.853658409272079,10.6893020422268
2222,SSP1-1.9,1.2536215262527135,8.292148310068786,6.86311003141502,10.713321776567247
2223,SSP1-1.9,1.261078852899928,8.306453894858969,6.873662484269888,10.737799355123336
2224,SSP1-1.9,1.2665036776794993,8.319664102290044,6.881359935994645,10.76248508611369
2225,SSP1-1.9,1.263095915536066,8.335389340055265,6.889721028260286,10.78729960417306
2226,SSP1-1.9,1.2591928725814197,8.347288941439556,6.899076372368203,10.811914789450553
2227,SSP1-1.9,1.2547162729703725,8.357770107942034,6.908150980565908,10.836313793992815
2228,SSP1-1.9,1.2498115790559174,8.369116968866695,6.916912389010523,10.860476850150283
2229,SSP1-1.9,1.248055257927802,8.381830612535225,6.925424924884538,10.884389598228147
2230,SSP1-1.9,1.2467714590267571,8.393768836062456,6.933893293246234,10.908171857190785
2231,SSP1-1.9,1.2494352475831811,8.409404656425963,6.942271580512367,10.93184237319652
2232,SSP1-1.9,1.252063635995,8.423606584593209,6.950570723493346,10.954999570942126
2233,SSP1-1.9,1.253620718378076,8.43819525793769,6.95713900680089,10.978181996519627
2234,SSP1-1.9,1.2612146246569096,8.449731130084855,6.964579768850614,11.001360202203157
2235,SSP1-1.9,1.2654916686767161,8.463416838607067,6.974385205098661,11.024767048840111
2236,SSP1-1.9,1.2621661533822925,8.47640936643041,6.984388654976321,11.048270497029298
2237,SSP1-1.9,1.259141390513548,8.488720731637613,6.994188794347891,11.067029600887642
2238,SSP1-1.9,1.2567121254906577,8.500854810510617,7.003804534199257,11.08202919307875
2239,SSP1-1.9,1.2540936504071092,8.512075599333471,7.013455076724051,11.096798382238969
2240,SSP1-1.9,1.2496944913345065,8.523947984196607,7.022288426836592,11.11132728884438
2241,SSP1-1.9,1.2576359577982583,8.53462271223271,7.030702018746435,11.12550369671076
2242,SSP1-1.9,1.257192930263807,8.546642023383985,7.039609216042868,11.140124726501863
2243,SSP1-1.9,1.265261661584638,8.559268533438827,7.047822121553947,11.15464550467601
2244,SSP1-1.9,1.2714309879769288,8.573475641870218,7.055885280770976,11.169513178511774
2245,SSP1-1.9,1.2745577656814362,8.58622365075561,7.064345786794037,11.184456158166062
2246,SSP1-1.9,1.2767704685431454,8.600848529740055,7.075172070575305,11.205726795465244
2247,SSP1-1.9,1.2722969934916977,8.615588863422865,7.08613745210989,11.229157934561325
2248,SSP1-1.9,1.2711708857297004,8.628490312580002,7.096579940817289,11.252371020728496
2249,SSP1-1.9,1.2662257440223612,8.642176764622512,7.105970001379983,11.275450522419481
2250,SSP1-1.9,1.2639351823876768,8.656699232205034,7.115008422261209,11.298302256812006
2251,SSP1-1.9,1.2677970518343118,8.671526037953596,7.12387118232429,11.320668127822131
2252,SSP1-1.9,1.2656107314026883,8.685647374620883,7.132954986223169,11.342991495286418
2253,SSP1-1.9,1.259332284792783,8.699000071693483,7.141868342358638,11.359905119512018
2254,SSP1-1.9,1.2651741810739947,8.708250318615935,7.150351767143868,11.378575969461211
2255,SSP1-1.9,1.2720813069649364,8.719122107153797,7.15919116839495,11.404085413384307
2256,SSP1-1.9,1.2753740698489409,8.733901494466533,7.166854685547734,11.427891713270835
2257,SSP1-1.9,1.2814871341796221,8.747032177977218,7.174536412812301,11.45284924646233
2258,SSP1-1.9,1.2803291647558643,8.75824680105232,7.1825827349385065,11.478144389541521
2259,SSP1-1.9,1.2771944939209214,8.770208963809203,7.19055148538309,11.502506502914883
2260,SSP1-1.9,1.2735590782893562,8.781425294730871,7.198284557162001,11.528505826972417
2261,SSP1-1.9,1.2716240334460327,8.792626417666325,7.205750211178089,11.553453426341173
2262,SSP1-1.9,1.2686133270059268,8.806281766338703,7.213062172247517,11.57825814486577
2263,SSP1-1.9,1.2651395647001882,8.81969831504739,7.220153859338907,11.602880678143496
2264,SSP1-1.9,1.2596426355174681,8.831412562854268,7.226999057891091,11.627305252487208
2265,SSP1-1.9,1.2638086127588462,8.84128879391689,7.2334990251407465,11.651456676682031
2266,SSP1-1.9,1.2726506335673835,8.851434351115644,7.2409679352234,11.675706382751354
2267,SSP1-1.9,1.2750384673952095,8.864552765505156,7.250688295205299,11.700227921934538
2268,SSP1-1.9,1.277855863737236,8.879952089514799,7.260547207884022,11.724549042364853
2269,SSP1-1.9,1.2824497607529468,8.895063998708219,7.2705427204051984,11.742598010718067
2270,SSP1-1.9,1.282539061145156,8.910261130323882,7.280778984413808,11.756815711285737
2271,SSP1-1.9,1.2760947347839904,8.926261354513397,7.290976544887793,11.770971019169615
2272,SSP1-1.9,1.2730288111474628,8.941850735285879,7.300738370241516,11.78590310792274
2273,SSP1-1.9,1.274945828122495,8.956914021795743,7.310278362516655,11.807104346602515
2274,SSP1-1.9,1.2719836777409066,8.96889882756065,7.319905566689773,11.828257143041261
2275,SSP1-1.9,1.2691604496107114,8.980504772291937,7.329319358103025,11.849246148928824
2276,SSP1-1.9,1.277681243582339,8.994305907467577,7.338532083892425,11.871520790882458
2277,SSP1-1.9,1.2782705993167096,9.004946493103489,7.348242148351034,11.895636073643375
2278,SSP1-1.9,1.276846744255241,9.014253075065884,7.357953100821737,11.919697696047301
2279,SSP1-1.9,1.2824899635687863,9.024416729635735,7.36754191477967,11.943645515582292
2280,SSP1-1.9,1.2762004266778577,9.03774539697168,7.377440966091193,11.967691461668384
2281,SSP1-1.9,1.27274661472451,9.050792998167292,7.386917223589121,11.991477358891444
2282,SSP1-1.9,1.2702395463296243,9.062918817533617,7.396156431956652,12.015090115265728
2283,SSP1-1.9,1.270393196717517,9.075738978932563,7.405217418047391,12.038559494070345
2284,SSP1-1.9,1.2703761853344568,9.087957925699959,7.4142653669260845,12.061966704007894
2285,SSP1-1.9,1.2681495144707307,9.099139400017473,7.4232895371553145,12.085306786213849
2286,SSP1-1.9,1.2746403437057392,9.111090588073438,7.432069889433094,12.10851340141448
2287,SSP1-1.9,1.2736592544086576,9.124832269999654,7.438808981868544,12.131849925309403
2288,SSP1-1.9,1.2782032134741526,9.140382814493279,7.445440856021176,12.155089503169963
2289,SSP1-1.9,1.2854774189782672,9.1561367124159,7.452407709635332,12.178398319263295
2290,SSP1-1.9,1.2849459888904853,9.17222879589831,7.45991629122045,12.201855612131359
2291,SSP1-1.9,1.28314796988673,9.188250011835823,7.467382854609664,12.225226373095813
2292,SSP1-1.9,1.2805836068869254,9.204136251886602,7.474693455005624,12.248473419588784
2293,SSP1-1.9,1.2788474766473539,9.219049505679049,7.482267062294568,12.27152624663638
2294,SSP1-1.9,1.270427364570558,9.233761018149274,7.492421317392345,12.294211439338916
