year,ssp,gmst,gsic_med,gsic_lo,gsic_hi
2045,SSP1-1.9,1.6483033185575233,4.627237975256093,4.058081588431111,5.373032560719781
2046,SSP1-1.9,1.6582401774904048,4.7588013492474355,4.170923186340242,5.530018844041608
2047,SSP1-1.9,1.668138144533248,4.890923470847612,4.28519686842184,5.687502652289671
2048,SSP1-1.9,1.6815950920828615,5.023838359494924,4.402193370062057,5.845474840265581
2049,SSP1-1.9,1.6841486341380432,5.157070340358191,4.51987551658145,6.004149799861834
2050,SSP1-1.9,1.687878664405678,5.2897690658145935,4.63734031645304,6.157790819819582
2051,SSP1-1.9,1.6855450161250476,5.42116022719463,4.754220525011524,6.307943472574132
2052,SSP1-1.9,1.6838628736098618,5.555782667108739,4.871375108235866,6.457090299283793
2053,SSP1-1.9,1.6793462197763973,5.6893465341479565,4.9888349660855775,6.606758336972598
2054,SSP1-1.9,1.6760200366809774,5.820013108089994,5.104472932170643,6.75953455284084
2055,SSP1-1.9,1.6707866670492748,5.948366601386773,5.218052251216731,6.905860912693189
2056,SSP1-1.9,1.6690824033204659,6.077810592397011,5.332402138608804,7.056059908286711
2057,SSP1-1.9,1.6687226909217303,6.2055845722107,5.446286685976124,7.208184364716262
2058,SSP1-1.9,1.6705243784085038,6.334095860540677,5.560070569485087,7.351095768050337
2059,SSP1-1.9,1.674804188969188,6.459828725929079,5.674958351422172,7.501321853790728
2060,SSP1-1.9,1.6739914244738112,6.586675896831646,5.789750433269919,7.647654510066999
2061,SSP1-1.9,1.6744447161880427,6.714779138091931,5.904116237143452,7.794913535598768
2062,SSP1-1.9,1.6646527612372732,6.843415091296714,6.018315348959198,7.942540792895417
2063,SSP1-1.9,1.6586681884114427,6.968679367764388,6.126371895278761,8.088359526837532
2064,SSP1-1.9,1.6541563380492308,7.093399429441243,6.238168099002086,8.227794712061323
2065,SSP1-1.9,1.6492581663799113,7.216931320214456,6.349473198467112,8.365880436662591
2066,SSP1-1.9,1.6487228560380085,7.341081972391418,6.460202095143459,8.510545950685305
2067,SSP1-1.9,1.650073822770685,7.463429929235053,6.568137065437786,8.654705273350169
2068,SSP1-1.9,1.6519497853415772,7.585419692883588,6.673567049497391,8.79850998057514
2069,SSP1-1.9,1.6538354354167089,7.707672237252505,6.778655064444099,8.942001307850358
2070,SSP1-1.9,1.6534850564514836,7.828225609981353,6.8860126853084695,9.085179050319338
2071,SSP1-1.9,1.6519956006516499,7.94800423152785,6.993614676910842,9.227865320843417
2072,SSP1-1.9,1.6424366806492299,8.067183996574915,7.100380737583132,9.369615288730314
2073,SSP1-1.9,1.638400336371363,8.184555126047044,7.2065670396913815,9.50788998070051
2074,SSP1-1.9,1.6367324169303543,8.305099418371622,7.30899769390828,9.64609575885873
2075,SSP1-1.9,1.6270900225359695,8.422906553517842,7.412267669195746,9.78367115605935
2076,SSP1-1.9,1.6225802492356287,8.5403276856307,7.514587054342262,9.920006783948502
2077,SSP1-1.9,1.6150859660770165,8.655972286985957,7.608447056842047,10.055504032746022
2078,SSP1-1.9,1.6147927157682065,8.77329886455542,7.706250343550778,10.189940315641843
2079,SSP1-1.9,1.6061614750222835,8.88904128134061,7.809238428554554,10.323869275894292
2080,SSP1-1.9,1.6073332020730773,9.004936331243265,7.911498484273623,10.459964950632756
2081,SSP1-1.9,1.6071133056726414,9.116904751437566,8.013618897315025,10.598360543116145
2082,SSP1-1.9,1.6095839376405927,9.229885004190148,8.115420765770743,10.73641184472329
2083,SSP1-1.9,1.6026900363307321,9.343569469929024,8.21104080481048,10.87433010770547
2084,SSP1-1.9,1.5972126600444967,9.4558996288869,8.304769443308237,11.01096308298226
2085,SSP1-1.9,1.5916079416022293,9.570040344437988,8.397735069334441,11.138029976999904
2086,SSP1-1.9,1.5833405361759059,9.681455243169786,8.4900175002177,11.257887477268854
2087,SSP1-1.9,1.5737302345346529,9.791565037787656,8.578842022512548,11.37648757015098
2088,SSP1-1.9,1.571545554382111,9.899180699040942,8.66659559787116,11.496229444876949
2089,SSP1-1.9,1.5643946576622794,10.007297222921474,8.75661343184279,11.622670648348423
2090,SSP1-1.9,1.5638878735292459,10.11518151075278,8.85057796863342,11.749931348720517
2091,SSP1-1.9,1.559233060866775,10.22258208163099,8.942207680977264,11.879502252857222
2092,SSP1-1.9,1.5557016372675863,10.330466240460833,9.03161539618397,12.01018308954697
2093,SSP1-1.9,1.5587810768926975,10.43473141193683,9.120452772958682,12.140296783738744
2094,SSP1-1.9,1.560095720715655,10.539715816433283,9.208733612460845,12.270348564748478
2095,SSP1-1.9,1.5549491475697357,10.645880654857471,9.306268162117428,12.400203065676314
2096,SSP1-1.9,1.549328917003894,10.748051042745068,9.39398405999289,12.529328794318577
2097,SSP1-1.9,1.5402437310995927,10.85292159270356,9.480766668213983,12.657659382544844
2098,SSP1-1.9,1.5274963536549666,10.954315851521024,9.569505442785749,12.78501139460946
2099,SSP1-1.9,1.521348858995617,11.05680612190751,9.65815352160254,12.905620711134258
2100,SSP1-1.9,1.5144573231754797,11.158380913710392,9.746146085620135,13.024007624133027
2101,SSP1-1.9,1.5145707774684303,11.257407460042973,9.826390196503171,13.141380115416245
2102,SSP1-1.9,1.51470647861061,11.3582083996254,9.90622671606067,13.262747594897931
2103,SSP1-1.9,1.5129007036121493,11.456619654756752,9.985658658390646,13.38345202167514
2104,SSP1-1.9,1.5139945734482327,11.559037152079373,10.071740041331447,13.49711914463145
2105,SSP1-1.9,1.501326557617698,11.655110670511528,10.160839179708207,13.612297697264356
2106,SSP1-1.9,1.4914005219302129,11.75312057219114,10.247085905703457,13.724252435130245
2107,SSP1-1.9,1.479303362153687,11.849311578822784,10.331528237937938,13.834379728211907
2108,SSP1-1.9,1.4746400117946785,11.945598215034398,10.417170830804398,13.946501264796119
2109,SSP1-1.9,1.46595269179526,12.038332510638226,10.50232116238308,14.05915177977971
2110,SSP1-1.9,1.461097184808628,12.133998735645921,10.580508703511603,14.176690163989257
2111,SSP1-1.9,1.4561260868753232,12.230875477239262,10.659681939234888,14.291367467199056
2112,SSP1-1.9,1.4556751644816746,12.327835290314852,10.734299538154655,14.401006427205703
2113,SSP1-1.9,1.4530629598373677,12.422561349458428,10.810477357403517,14.510259373909113
2114,SSP1-1.9,1.4543745664663013,12.515157568645638,10.88505175130881,14.618901385422355
2115,SSP1-1.9,1.4508393965748942,12.60777328626368,10.958702618977057,14.726707747107866
2116,SSP1-1.9,1.4430509995035274,12.700953641962682,11.032912033488698,14.833917046544792
2117,SSP1-1.9,1.4344537645613564,12.793428520489222,11.106425285581459,14.940248768397737
2118,SSP1-1.9,1.4200538755050376,12.885082857307854,11.17921144064871,15.045655289625916
2119,SSP1-1.9,1.412847330596086,12.977353120849829,11.251011791665517,15.146327207475832
2120,SSP1-1.9,1.409097015088435,13.062653204527653,11.32242396820256,15.250022325370681
2121,SSP1-1.9,1.399204143450578,13.149064445757222,11.393414366896428,15.356595751011241
2122,SSP1-1.9,1.4018280066615187,13.236126081645597,11.463647775067756,15.458881894484497
2123,SSP1-1.9,1.402174858584726,13.324773659993467,11.533696216889375,15.562812703190826
2124,SSP1-1.9,1.3996889270078825,13.412641535673961,11.603985592886087,15.666905447526023
2125,SSP1-1.9,1.3923212465295098,13.499779736632398,11.676330585829442,15.77478057454394
2126,SSP1-1.9,1.3831882225188792,13.586537388540679,11.74818739451694,15.883633540878858
2127,SSP1-1.9,1.374943500939653,13.6736858352835,11.8194282267028,15.990406493449795
2128,SSP1-1.9,1.3684933242329542,13.757349039733807,11.891961708888468,16.084693588680317
2129,SSP1-1.9,1.3629585510792281,13.837101339414527,11.968836025248867,16.177653835418813
2130,SSP1-1.9,1.347593962408403,13.916253713242543,12.042354226529138,16.275235239828792
2131,SSP1-1.9,1.345473121954144,13.997669192626752,12.119680425182166,16.37313762071554
2132,SSP1-1.9,1.3508989721441411,14.078410282326782,12.185012371788552,16.46881323257096
2133,SSP1-1.9,1.3536785640423357,14.159924438551307,12.252707762259798,16.56000114201369
2134,SSP1-1.9,1.3572462058670034,14.247782618813032,12.309472610117158,16.651016444834756
2135,SSP1-1.9,1.3494034717768555,14.333436644397928,12.377855893800728,16.747948641016993
2136,SSP1-1.9,1.3418836787954478,14.411630268588489,12.444357677180435,16.845954602457386
2137,SSP1-1.9,1.3309069499766244,14.489156363531414,12.505446677598176,16.94320758801762
2138,SSP1-1.9,1.32035982644953,14.569761926503224,12.571145900705066,17.039487243804967
2139,SSP1-1.9,1.3175083402761116,14.643644434652387,12.63654602395774,17.13482757484539
2140,SSP1-1.9,1.309675146353883,14.720989429698472,12.701559143689783,17.22967147120459
2141,SSP1-1.9,1.3023661081190636,14.801016453453242,12.760928116300413,17.32352649003748
2142,SSP1-1.9,1.294302943037858,14.879995000384577,12.819738156439868,17.41334774899838
2143,SSP1-1.9,1.297352254874457,14.95312047985718,12.877963909318616,17.499375132788227
2144,SSP1-1.9,1.2965370743948805,15.02847012770707,12.938764238380044,17.5852921834874
2145,SSP1-1.9,1.2917343682985398,15.106465602700396,13.003246285896621,17.670869391057472
2146,SSP1-1.9,1.286800760739525,15.185191143909659,13.06825699982019,17.75587310294665
2147,SSP1-1.9,1.282376182271498,15.264821406883684,13.124758923470713,17.84023786279304
2148,SSP1-1.9,1.2789499416006067,15.342144727792572,13.185267159954263,17.923791501454748
2149,SSP1-1.9,1.270415641391991,15.412763589177615,13.241306271604188,18.006860271036835
2150,SSP1-1.9,1.2651221718940386,15.489489566761169,13.291646665741409,18.091761952343
2151,SSP1-1.9,1.2625766642678329,15.565084886691977,13.34154144895825,18.178417545164674
2152,SSP1-1.9,1.25685200509557,15.63822332597338,13.404544349603425,18.26466986508518
2153,SSP1-1.9,1.2533265212010762,15.711692381949216,13.456397705098832,18.350327125040373
2154,SSP1-1.9,1.2585932380471019,15.786624288908483,13.506296806382295,18.435526267683752
2155,SSP1-1.9,1.263711098735734,15.858268243140314,13.556126136276939,18.52075026881903
2156,SSP1-1.9,1.2620175283575665,15.929211283697342,13.606077713663684,18.609411491464652
2157,SSP1-1.9,1.2616700751392418,15.999173014903322,13.670386491217569,18.691136155078585
2158,SSP1-1.9,1.2575016091779578,16.072134412224024,13.735766097420374,18.77596896047725
2159,SSP1-1.9,1.2503553825093625,16.146144051266937,13.797073394870361,18.865131502729227
2160,SSP1-1.9,1.2469517407954491,16.218549722317462,13.849964283684168,18.952808895299135
2161,SSP1-1.9,1.2421597393059722,16.292199468251972,13.902549652331254,19.040076308924846
2162,SSP1-1.9,1.2320694810134112,16.36359055679199,13.955002955340934,19.126848986259343
2163,SSP1-1.9,1.2355520733424845,16.429781508127306,14.006861479424044,19.21279977996094
2164,SSP1-1.9,1.2386230340651365,16.499309474062223,14.057063505225726,19.29877544279512
2165,SSP1-1.9,1.2408819123416233,16.56900130925323,14.104426414924571,19.38474937326452
2166,SSP1-1.9,1.2463424460467183,16.637401283816708,14.151606820776575,19.47050961451271
2167,SSP1-1.9,1.2489318460532526,16.704803741906552,14.20516303203265,19.555947088119826
2168,SSP1-1.9,1.2417710454589994,16.776130281793083,14.261458706591808,19.641344459454764
2169,SSP1-1.9,1.2348042368828347,16.846489313488107,14.314370714054853,19.72777898508001
2170,SSP1-1.9,1.2245777810974656,16.91515868657861,14.364802773744465,19.810689022227155
2171,SSP1-1.9,1.2246423191834,16.98527523447659,14.41498950868461,19.894552404541123
2172,SSP1-1.9,1.2177921615864582,17.05412557797523,14.465767729373184,19.978232255759377
2173,SSP1-1.9,1.2198663227578133,17.122177273299336,14.51366477471222,20.061308887595846
2174,SSP1-1.9,1.2212204638043596,17.186021369875235,14.56657915030837,20.144323392590252
2175,SSP1-1.9,1.221684364661486,17.253082723101556,14.622239480329933,20.22369025397123
2176,SSP1-1.9,1.2326380903751977,17.32038245725067,14.678066922724982,20.28929536412713
2177,SSP1-1.9,1.231161072383335,17.384070573127325,14.73420336814511,20.365096411707267
2178,SSP1-1.9,1.2303636812182828,17.448614739763777,14.779322140782254,20.43401457035733
2179,SSP1-1.9,1.2292258788184431,17.514939301204684,14.831497535554284,20.499940352822758
2180,SSP1-1.9,1.2216206468736723,17.58138420562154,14.874828322035738,20.571505218632776
2181,SSP1-1.9,1.2204436849909097,17.646369683905803,14.917528499834669,20.652352648447657
2182,SSP1-1.9,1.2139112410750772,17.711114281020844,14.959972179897855,20.7329375858774
2183,SSP1-1.9,1.2074172280712905,17.77536666358668,15.001995960968324,20.81294664349218
2184,SSP1-1.9,1.2138157330599257,17.83913173958357,15.043723816643958,20.892385088960832
2185,SSP1-1.9,1.213555612716038,17.901973136325704,15.08876706688681,20.972008606429455
2186,SSP1-1.9,1.214393587228013,17.964190353827462,15.137165958813462,21.05142697072446
2187,SSP1-1.9,1.2152341076327067,18.03107191127343,15.185409811651311,21.13070436584472
2188,SSP1-1.9,1.2220474989521184,18.097114115869793,15.233398517691695,21.209579399471195
2189,SSP1-1.9,1.2222449046507964,18.160199767183542,15.277285696371097,21.28863373035117
2190,SSP1-1.9,1.2260308608163566,18.2225044688184,15.320974376422523,21.3675065428191
2191,SSP1-1.9,1.2244396024817776,18.287216341953176,15.364579023800303,21.44789539717514
2192,SSP1-1.9,1.2218992365675643,18.350259715098368,15.407775614482652,21.53124920037289
2193,SSP1-1.9,1.2155443270988167,18.413002468533506,15.450435150063065,21.604878933568962
2194,SSP1-1.9,1.2211369963246093,18.475367180480227,15.492695113329335,21.68101373817674
2195,SSP1-1.9,1.2240916986608512,18.53972001947569,15.535203105796128,21.758863539583626
2196,SSP1-1.9,1.2225486683056161,18.60540747903152,15.577798135918181,21.832211636928648
2197,SSP1-1.9,1.224234327298471,18.669644375543438,15.620146051535453,21.90456479483714
2198,SSP1-1.9,1.2303449229948167,18.732457052366712,15.662347487962272,21.982190780938968
2199,SSP1-1.9,1.2347983383429626,18.792499544423123,15.704750421158714,22.062930124000722
2200,SSP1-1.9,1.2428989816386697,18.860048454630714,15.750142494485978,22.13656328323998
2201,SSP1-1.9,1.2474723943984003,18.924260714169485,15.797884513943199,22.210193047708955
2202,SSP1-1.9,1.2434527178150414,18.985738843171553,15.850178648578456,22.291912144429038
2203,SSP1-1.9,1.2416988034329344,19.04021813896498,15.898599997535737,22.37435158424775
2204,SSP1-1.9,1.240464207913932,19.101355979956836,15.94249083993202,22.45652319212453
2205,SSP1-1.9,1.237300395607843,19.162550273010886,15.986159357841043,22.537679566096987
2206,SSP1-1.9,1.232537488590112,19.225704900396245,16.029546444139097,22.612262444373457
2207,SSP1-1.9,1.2282073760132552,19.286811627299713,16.072604272310574,22.685882597367016
2208,SSP1-1.9,1.2308769597466094,19.348717992663662,16.11534884615954,22.759065658108806
2209,SSP1-1.9,1.233027348699113,19.409669195543174,16.157998749113105,22.83218457470499
2210,SSP1-1.9,1.2385245495720953,19.466518251992834,16.20053769470501,22.9052111025017
2211,SSP1-1.9,1.243833044097472,19.524174754509772,16.24306808128097,22.978257648204124
2212,SSP1-1.9,1.2437314167774347,19.586515852461858,16.285582757196728,23.051178831130798
2213,SSP1-1.9,1.2469760360583015,19.648678930777344,16.327926494484252,23.12388487422401
2214,SSP1-1.9,1.2450176324592026,19.71297122993625,16.371297876831466,23.196550269224367
2215,SSP1-1.9,1.2452125250135246,19.777721769588112,16.414431038786557,23.26890408082766
2216,SSP1-1.9,1.2446176805621756,19.838576423901472,16.457393683514937,23.34105893873225
2217,SSP1-1.9,1.2378650125115158,19.90020097702137,16.500162166816374,23.412974418420372
2218,SSP1-1.9,1.2379782864944913,19.96454084133368,16.540012840170935,23.484334554970307
2219,SSP1-1.9,1.236076868104041,20.02873446047883,16.577673616899126,23.555494752548007
2220,SSP1-1.9,1.2379941005272588,20.09047580109933,16.618381995762764,23.624608996663294
2221,SSP1-1.9,1.239725177616985,20.150261659214316,16.659154942087966,23.697334967805393
2222,SSP1-1.9,1.2536215262527135,20.205015105094883,16.6998083990556,23.768482301631952
2223,SSP1-1.9,1.261078852899928,20.25963346861103,16.741927250726906,23.83970013510042
2224,SSP1-1.9,1.2665036776794993,20.314609750455954,16.784125799991944,23.910995937062534
2225,SSP1-1.9,1.263095915536066,20.36655392451471,16.826317320990885,23.98235430690031
2226,SSP1-1.9,1.2591928725814197,20.42631423888414,16.868238508815626,24.053329574947863
2227,SSP1-1.9,1.2547162729703725,20.483540162233467,16.909876615221346,24.123438487429063
2228,SSP1-1.9,1.2498115790559174,20.542651117755483,16.951216806659843,24.191552825093318
2229,SSP1-1.9,1.248055257927802,20.599473353271787,16.992248764569716,24.259215067873654
2230,SSP1-1.9,1.2467714590267571,20.65880063306558,17.033066768807664,24.326579637954985
2231,SSP1-1.9,1.2494352475831811,20.720291812904463,17.073685807931362,24.393670502997782
2232,SSP1-1.9,1.252063635995,20.777422366684117,17.11422130249413,24.460677731585257
2233,SSP1-1.9,1.253620718378076,20.834646865347402,17.154671943006054,24.53143670053544
2234,SSP1-1.9,1.2612146246569096,20.88891946312878,17.195311730614563,24.60840522360141
2235,SSP1-1.9,1.2654916686767161,20.95025454555096,17.236187421451657,24.679413927240123
2236,SSP1-1.9,1.2621661533822925,21.00865084853251,17.27661941155703,24.748978483748242
2237,SSP1-1.9,1.259141390513548,21.06492090777158,17.316379338056574,24.82164772158549
2238,SSP1-1.9,1.2567121254906577,21.12073392354023,17.355891676873128,24.89402195248021
2239,SSP1-1.9,1.2540936504071092,21.17606131931104,17.39531875572999,24.96609593501208
2240,SSP1-1.9,1.2496944913345065,21.231111888945694,17.434709772277667,25.037861243462164
2241,SSP1-1.9,1.2576359577982583,21.28581747734944,17.473821140995557,25.10922839471278
2242,SSP1-1.9,1.257192930263807,21.33601985848191,17.512998406621143,25.180827049918136
2243,SSP1-1.9,1.265261661584638,21.387892233843015,17.552007111609434,25.252161017064815
2244,SSP1-1.9,1.2714309879769288,21.443201663162945,17.589986796463236,25.32292988872812
2245,SSP1-1.9,1.2745577656814362,21.498579297745415,17.626007034328783,25.393825738003503
2246,SSP1-1.9,1.2767704685431454,21.55416098556032,17.661934742324664,25.464695193271982
2247,SSP1-1.9,1.2722969934916977,21.60718105637024,17.69774657880659,25.53467658066367
2248,SSP1-1.9,1.2711708857297004,21.655742280038297,17.73327545890019,25.60642582216093
2249,SSP1-1.9,1.2662257440223612,21.705579208993562,17.76860693346942,25.677496802588944
2250,SSP1-1.9,1.2639351823876768,21.759588757339124,17.803647633925912,25.748013311406734
2251,SSP1-1.9,1.2677970518343118,21.812532052081416,17.83846539348657,25.81824138917889
2252,SSP1-1.9,1.2656107314026883,21.86488168005362,17.873212506711134,25.88848704059862
2253,SSP1-1.9,1.259332284792783,21.916976240528555,17.90774080242754,25.95845025583175
2254,SSP1-1.9,1.2651741810739947,21.967753060138676,17.94195241080751,26.027930430925956
2255,SSP1-1.9,1.2720813069649364,22.020399682621985,17.976143028881953,26.09752625274515
2256,SSP1-1.9,1.2753740698489409,22.072093126554854,18.006061495136667,26.167288167683946
2257,SSP1-1.9,1.2814871341796221,22.12530297863553,18.03677386809349,26.237037108723875
2258,SSP1-1.9,1.2803291647558643,22.177872486087026,18.07217295972225,26.30690986422558
2259,SSP1-1.9,1.2771944939209214,22.227590829278913,18.107384541660277,26.37655050639782
2260,SSP1-1.9,1.2735590782893562,22.278219637923257,18.140046178628907,26.44586380045785
2261,SSP1-1.9,1.2716240334460327,22.329487128878636,18.168778370488184,26.514826974871607
2262,SSP1-1.9,1.2686133270059268,22.37952664033758,18.197301285128432,26.5871565411887
2263,SSP1-1.9,1.2651395647001882,22.427495567442875,18.2255950210877,26.66255848600337
2264,SSP1-1.9,1.2596426355174681,22.477212846861306,18.25365231941798,26.73175173764871
2265,SSP1-1.9,1.2638086127588462,22.526568661221532,18.28143537295126,26.803278983474804
2266,SSP1-1.9,1.2726506335673835,22.576351517268222,18.309136262204373,26.865805876479197
2267,SSP1-1.9,1.2750384673952095,22.630658407690476,18.336845437445184,26.928524771392674
2268,SSP1-1.9,1.277855863737236,22.683717306127637,18.364435691408133,26.991148729210718
2269,SSP1-1.9,1.2824497607529468,22.73725663026141,18.39191530091767,27.05984469702136
2270,SSP1-1.9,1.282539061145156,22.789312526829548,18.419535803932014,27.129964663175528
2271,SSP1-1.9,1.2760947347839904,22.837819176855923,18.447696330447485,27.199671086370895
2272,SSP1-1.9,1.2730288111474628,22.88785751366953,18.47557134960755,27.26868333409543
2273,SSP1-1.9,1.274945828122495,22.942199884232885,18.50322947499211,27.337378077292758
2274,SSP1-1.9,1.2719836777409066,22.99138490701454,18.537774848411114,27.40599659210417
2275,SSP1-1.9,1.2691604496107114,23.038521588117554,18.57878035905626,27.474304048136652
2276,SSP1-1.9,1.277681243582339,23.085060679414497,18.6195817620992,27.54230838285114
2277,SSP1-1.9,1.2782705993167096,23.13346720123186,18.64953670337153,27.610553079044344
2278,SSP1-1.9,1.276846744255241,23.178945998525393,18.672910233427704,27.67828608787724
2279,SSP1-1.9,1.2824899635687863,23.23137679893194,18.69610812792851,27.740781928207056
2280,SSP1-1.9,1.2762004266778577,23.28235050846982,18.719245892711243,27.803340073755738
2281,SSP1-1.9,1.27274661472451,23.33155246206303,18.742131158709558,27.865439172304917
2282,SSP1-1.9,1.2702395463296243,23.380475925421756,18.76481201370715,27.92720516862817
2283,SSP1-1.9,1.270393196717517,23.429154935670738,18.787496211014687,27.994034245737748
2284,SSP1-1.9,1.2703761853344568,23.477681656941698,18.810129496265183,28.062940772615715
2285,SSP1-1.9,1.2681495144707307,23.523740255913822,18.83261753237427,28.131688659688255
2286,SSP1-1.9,1.2746403437057392,23.568064690017355,18.860028086402103,28.20017136724126
2287,SSP1-1.9,1.2736592544086576,23.617306412098486,18.89011368457309,28.268809799508585
2288,SSP1-1.9,1.2782032134741526,23.665354318807317,18.920041795946663,28.337222140825027
2289,SSP1-1.9,1.2854774189782672,23.71973214607305,18.9499289236462,28.40548139501036
2290,SSP1-1.9,1.2849459888904853,23.770445070499292,18.980226953815112,28.472564391495922
2291,SSP1-1.9,1.28314796988673,23.82102945124621,19.0104939298514,28.5304632669407
2292,SSP1-1.9,1.2805836068869254,23.865997264141804,19.040587209076893,28.588028045362872
2293,SSP1-1.9,1.2788474766473539,23.916443809071694,19.06251000125191,28.645276506757618
2294,SSP1-1.9,1.270427364570558,23.9666183383666,19.079570141678655,28.70618233910699
2295,SSP1-1.9,1.2680877417055676,24.018719530727708,19.105199651927084,28.769807102352306
2296,SSP1-1.9,1.2644678194563963,24.06950760811051,19.135402943289616,28.833152458939395
